fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-19T14:00:42Z,70:ee:50:b5:10:18,44.708653,-73.020244,-8.4,69,1018.4,,,,,,
2026-02-19T14:00:42Z,70:ee:50:84:7f:00,44.83374,-72.59283,-6.8,72,1014.1,,,,,,
2026-02-19T14:00:42Z,70:ee:50:13:6c:30,44.939432,-72.626538,-6.5,84,1009.8,,,,,,
2026-02-19T14:00:42Z,70:ee:50:13:84:08,44.974119,-72.651164,-10.6,89,1020.1,,,,,,
2026-02-19T14:00:42Z,70:ee:50:71:3b:a2,45.022137,-72.79827,-7.5,79,1015.3,0,0,2,109,4,74
2026-02-19T14:00:42Z,70:ee:50:12:5b:38,45.032926,-73.027474,-8.5,72,1018.8,,,,,,
2026-02-19T14:00:42Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,-3.6,63,1016.9,,,,,,
2026-02-19T14:00:42Z,70:ee:50:71:52:d4,44.300539,-72.58766,-9.7,83,1019.4,0,0.101,,,,
2026-02-19T14:00:42Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-9.3,78,1018.4,,,,,,
2026-02-19T14:00:42Z,70:ee:50:71:61:34,44.387109,-72.96381,-7.5,79,1018.8,0,0,,,,
2026-02-19T14:00:42Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,-10.5,87,1015.2,,,,,,
2026-02-19T14:00:42Z,70:ee:50:64:fb:60,44.44159,-72.98776,-7.2,83,1014.9,0,0,,,,
2026-02-19T14:00:42Z,70:ee:50:20:ff:f2,44.4482039,-72.695229,-12.2,91,1014.2,,,,,,
2026-02-19T14:00:42Z,70:ee:50:84:5c:52,44.437529,-72.659034,-7.6,73,1015.1,0,0,,,,
2026-02-19T14:00:42Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,-6.6,82,1018.9,,,1,270,3,-1
2026-02-19T14:00:42Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,-7.8,64,1018.5,,,,,,
2026-02-19T14:00:42Z,70:ee:50:6b:87:0c,44.502233,-72.969099,-1.7,54,1028,,,,,,
2026-02-19T14:00:42Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,-2.2,57,1019.4,0,0,,,,
2026-02-19T14:00:42Z,70:ee:50:13:6c:62,44.595425,-72.835776,-8.2,81,1013.1,0,0,2,135,5,121
2026-02-19T14:00:42Z,70:ee:50:20:d7:16,44.678234,-72.710889,-8.3,77,1014.8,0,0,,,,
2026-02-19T14:00:42Z,70:ee:50:65:14:ce,44.699931,-73.565654,-3.7,82,1019.2,0,0,1,90,5,106
2026-02-19T14:00:42Z,70:ee:50:71:41:0e,44.699477,-73.381887,-3.9,79,1019.6,,,,,,
2026-02-19T14:00:42Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,-7.6,82,1016,,,,,,
2026-02-19T14:00:42Z,70:ee:50:03:67:38,44.416844,-73.183993,-7.4,72,1021.2,,,,,,
2026-02-19T14:00:42Z,70:ee:50:03:9a:38,44.4829,-73.2253,-9.7,80,996.4,0,0,4,64,9,45
2026-02-19T14:00:42Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,11,37,1015.2,,,,,,
