fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-19T03:40:40Z,70:ee:50:b5:10:18,44.708653,-73.020244,-6.3,64,1012.5,,,,,,
2026-02-19T03:40:40Z,70:ee:50:84:7f:00,44.83374,-72.59283,-5.7,62,1009,,,,,,
2026-02-19T03:40:40Z,70:ee:50:13:6c:30,44.939432,-72.626538,-8,79,1006,,,,,,
2026-02-19T03:40:40Z,70:ee:50:13:84:08,44.974119,-72.651164,-6.9,81,1014.4,,,,,,
2026-02-19T03:40:40Z,70:ee:50:71:3b:a2,45.022137,-72.79827,-5.7,73,1010.2,0,0,1,135,3,-1
2026-02-19T03:40:40Z,70:ee:50:12:5b:38,45.032926,-73.027474,-5.1,68,1013.1,,,,,,
2026-02-19T03:40:40Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,-1.2,63,1011.9,,,,,,
2026-02-19T03:40:40Z,70:ee:50:71:52:d4,44.300539,-72.58766,-6.2,71,1013.1,0,0.101,,,,
2026-02-19T03:40:40Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-5.5,68,1012,,,,,,
2026-02-19T03:40:40Z,70:ee:50:71:61:34,44.387109,-72.96381,-5.2,70,1012.6,0,0.101,,,,
2026-02-19T03:40:40Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,-6.2,72,1008.6,,,,,,
2026-02-19T03:40:40Z,70:ee:50:64:fb:60,44.44159,-72.98776,-5.8,73,1008.7,0,0,,,,
2026-02-19T03:40:40Z,70:ee:50:20:ff:f2,44.4482039,-72.695229,-6.2,75,1008.5,,,,,,
2026-02-19T03:40:40Z,70:ee:50:84:5c:52,44.437529,-72.659034,-5.8,65,1009.3,0,0,,,,
2026-02-19T03:40:40Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,-7.3,74,1012.8,,,3,270,5,359
2026-02-19T03:40:40Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,-4.4,54,1012.7,,,,,,
2026-02-19T03:40:40Z,70:ee:50:6b:87:0c,44.502233,-72.969099,0.9,49,1021.9,,,,,,
2026-02-19T03:40:40Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,-7.5,70,1013.4,0,0,,,,
2026-02-19T03:40:40Z,70:ee:50:13:6c:62,44.595425,-72.835776,-7,75,1007.4,0,0.30300000000000005,1,90,3,118
2026-02-19T03:40:40Z,70:ee:50:20:d7:16,44.678234,-72.710889,-7.6,72,1009.3,0,0,,,,
2026-02-19T03:40:40Z,70:ee:50:65:14:ce,44.699931,-73.565654,-7.2,85,1013.5,0,0,1,359,3,359
2026-02-19T03:40:40Z,70:ee:50:71:41:0e,44.699477,-73.381887,-5.1,68,1013.5,,,,,,
2026-02-19T03:40:40Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,-5.3,77,1010,,,,,,
2026-02-19T03:40:40Z,70:ee:50:03:67:38,44.416844,-73.183993,-5.1,64,1015,,,,,,
2026-02-19T03:40:40Z,70:ee:50:03:9a:38,44.4829,-73.2253,-7.2,74,991.2,0,0,4,26,10,37
2026-02-19T03:40:40Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,-5.5,70,1009.6,,,,,,
