fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-19T05:20:41Z,70:ee:50:b5:10:18,44.708653,-73.020244,-6.9,63,1014.4,,,,,,
2026-02-19T05:20:41Z,70:ee:50:84:7f:00,44.83374,-72.59283,-6.8,64,1010.5,,,,,,
2026-02-19T05:20:41Z,70:ee:50:13:6c:30,44.939432,-72.626538,-9.3,78,1007.3,,,,,,
2026-02-19T05:20:41Z,70:ee:50:13:84:08,44.974119,-72.651164,-8.1,81,1016.1,,,,,,
2026-02-19T05:20:41Z,70:ee:50:71:3b:a2,45.022137,-72.79827,-5.8,74,1011.6,0,0,1,147,3,147
2026-02-19T05:20:41Z,70:ee:50:12:5b:38,45.032926,-73.027474,-6,69,1014.6,,,,,,
2026-02-19T05:20:41Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,-1.5,63,1013.4,,,,,,
2026-02-19T05:20:41Z,70:ee:50:71:52:d4,44.300539,-72.58766,-7.5,76,1014.9,0,0,,,,
2026-02-19T05:20:41Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-6.7,72,1013.7,,,,,,
2026-02-19T05:20:41Z,70:ee:50:71:61:34,44.387109,-72.96381,-6.3,73,1014.2,0,0,,,,
2026-02-19T05:20:41Z,70:ee:50:58:9b:e0,44.3588294619666,-72.7167167248179,-9,76,1013.8,,,,,,
2026-02-19T05:20:41Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,-7.5,75,1010.8,,,,,,
2026-02-19T05:20:41Z,70:ee:50:64:fb:60,44.44159,-72.98776,-7.2,78,1010.4,0,0,,,,
2026-02-19T05:20:41Z,70:ee:50:20:ff:f2,44.4482039,-72.695229,-7.4,79,1010.2,,,,,,
2026-02-19T05:20:41Z,70:ee:50:84:5c:52,44.437529,-72.659034,-6.7,66,1011,0,0,,,,
2026-02-19T05:20:41Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,-9,80,1014.5,,,3,359,6,359
2026-02-19T05:20:41Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,-5.7,60,1014.5,,,,,,
2026-02-19T05:20:41Z,70:ee:50:6b:87:0c,44.502233,-72.969099,-0.6,51,1023.6,,,,,,
2026-02-19T05:20:41Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,-9.6,73,1015.2,0,0,,,,
2026-02-19T05:20:41Z,70:ee:50:13:6c:62,44.595425,-72.835776,-7.5,77,1009.4,0,0,1,135,3,149
2026-02-19T05:20:41Z,70:ee:50:20:d7:16,44.678234,-72.710889,-8.8,73,1011,0,0,,,,
2026-02-19T05:20:41Z,70:ee:50:65:14:ce,44.699931,-73.565654,-7.8,86,1015.1,0,0,1,-1,3,25
2026-02-19T05:20:41Z,70:ee:50:71:41:0e,44.699477,-73.381887,-5.5,69,1015.2,,,,,,
2026-02-19T05:20:41Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,-5.9,79,1011.5,,,,,,
2026-02-19T05:20:41Z,70:ee:50:03:67:38,44.416844,-73.183993,-5.7,66,1016.7,,,,,,
2026-02-19T05:20:41Z,70:ee:50:03:9a:38,44.4829,-73.2253,-8.8,75,992.8,0,0,4,359,9,359
2026-02-19T05:20:41Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,-6.4,70,1011.2,,,,,,
