fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-16T16:40:22Z,70:ee:50:b5:10:18,44.708653,-73.020244,1.9,47,1017.9,,,,,,
2026-02-16T16:40:22Z,70:ee:50:84:7f:00,44.83374,-72.59283,1.7,39,1015.2,,,,,,
2026-02-16T16:40:22Z,70:ee:50:13:6c:30,44.939432,-72.626538,1.9,51,1011.7,,,,,,
2026-02-16T16:40:22Z,70:ee:50:71:3b:a2,45.022137,-72.79827,0,62,1015.6,0,0,3,135,6,90
2026-02-16T16:40:22Z,70:ee:50:12:5b:38,45.032926,-73.027474,1.7,59,1017.1,,,,,,
2026-02-16T16:40:22Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,-1.5,64,1017.1,,,,,,
2026-02-16T16:40:22Z,70:ee:50:71:52:d4,44.300539,-72.58766,0.9,55,1020.2,0,0,,,,
2026-02-16T16:40:22Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-0.4,62,1019.2,,,,,,
2026-02-16T16:40:22Z,70:ee:50:71:61:34,44.387109,-72.96381,0.8,49,1018.7,0,0,,,,
2026-02-16T16:40:22Z,70:ee:50:58:9b:e0,44.3588294619666,-72.7167167248179,0.5,53,1018.7,,,,,,
2026-02-16T16:40:22Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,1.1,56,1016.2,,,,,,
2026-02-16T16:40:22Z,70:ee:50:64:fb:60,44.44159,-72.98776,2.5,50,1014.6,0,0,,,,
2026-02-16T16:40:22Z,70:ee:50:84:5c:52,44.437529,-72.659034,-0.6,47,1016,0,0,,,,
2026-02-16T16:40:22Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,3.8,40,1018.1,,,2,90,5,109
2026-02-16T16:40:22Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,-0.2,37,1019.3,,,,,,
2026-02-16T16:40:22Z,70:ee:50:6b:87:0c,44.502233,-72.969099,6.6,41,1027.4,,,,,,
2026-02-16T16:40:22Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,0.7,50,1019.9,0,0,,,,
2026-02-16T16:40:22Z,70:ee:50:13:6c:62,44.595425,-72.835776,1.6,59,1013.7,0,0,1,-1,4,230
2026-02-16T16:40:22Z,70:ee:50:20:d7:16,44.678234,-72.710889,0.7,48,1015.7,0,0,,,,
2026-02-16T16:40:22Z,70:ee:50:65:14:ce,44.699931,-73.565654,2.2,61,1017.6,0,0,4,90,10,61
2026-02-16T16:40:22Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,1.7,48,1015,,,,,,
2026-02-16T16:40:22Z,70:ee:50:03:67:38,44.416844,-73.183993,2.1,49,1020.3,,,,,,
2026-02-16T16:40:22Z,70:ee:50:03:9a:38,44.4829,-73.2253,1,50,996.9,0,0,6,82,13,85
2026-02-16T16:40:22Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,3.6,42,1014.1,,,,,,
