fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-16T21:00:19Z,70:ee:50:b5:10:18,44.708653,-73.020244,3.7,42,1016.6,,,,,,
2026-02-16T21:00:19Z,70:ee:50:84:7f:00,44.83374,-72.59283,13.7,26,1014.1,,,,,,
2026-02-16T21:00:19Z,70:ee:50:13:6c:30,44.939432,-72.626538,2.3,57,1010.1,,,,,,
2026-02-16T21:00:19Z,70:ee:50:13:84:08,44.974119,-72.651164,3.2,55,1018.5,,,,,,
2026-02-16T21:00:19Z,70:ee:50:71:3b:a2,45.022137,-72.79827,1.4,62,1014.2,0,0,3,359,9,359
2026-02-16T21:00:19Z,70:ee:50:12:5b:38,45.032926,-73.027474,3.7,53,1015.8,,,,,,
2026-02-16T21:00:19Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,2.1,64,1015.5,,,,,,
2026-02-16T21:00:19Z,70:ee:50:71:52:d4,44.300539,-72.58766,2.2,55,1018.8,0,0,,,,
2026-02-16T21:00:19Z,70:ee:50:3f:6b:74,44.301497,-72.584812,1.4,60,1017.6,,,,,,
2026-02-16T21:00:19Z,70:ee:50:71:61:34,44.387109,-72.96381,2.2,53,1017.3,0,0,,,,
2026-02-16T21:00:19Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,1.8,60,1014.3,,,,,,
2026-02-16T21:00:19Z,70:ee:50:64:fb:60,44.44159,-72.98776,3.9,50,1013.2,0.101,0.101,,,,
2026-02-16T21:00:19Z,70:ee:50:20:ff:f2,44.4482039,-72.695229,2.9,60,1013.9,,,,,,
2026-02-16T21:00:19Z,70:ee:50:84:5c:52,44.437529,-72.659034,1.7,51,1014.6,0,0,,,,
2026-02-16T21:00:19Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,3.3,43,1016.7,,,2,90,6,73
2026-02-16T21:00:19Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,3.7,37,1018.1,,,,,,
2026-02-16T21:00:19Z,70:ee:50:6b:87:0c,44.502233,-72.969099,15.3,37,1026.1,,,,,,
2026-02-16T21:00:19Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,2,53,1018.4,0,0,,,,
2026-02-16T21:00:19Z,70:ee:50:13:6c:62,44.595425,-72.835776,3.3,55,1012.6,0.808,1.4140000000000001,1,135,4,66
2026-02-16T21:00:19Z,70:ee:50:20:d7:16,44.678234,-72.710889,1.8,55,1014.6,0,0,,,,
2026-02-16T21:00:19Z,70:ee:50:65:14:ce,44.699931,-73.565654,3.5,51,1016.1,0,1.111,3,75,8,104
2026-02-16T21:00:19Z,70:ee:50:71:41:0e,44.699477,-73.381887,1.8,59,1016.4,,,,,,
2026-02-16T21:00:19Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,3.7,48,1013.7,,,,,,
2026-02-16T21:00:19Z,70:ee:50:03:67:38,44.416844,-73.183993,3.8,45,1019.1,,,,,,
2026-02-16T21:00:19Z,70:ee:50:03:9a:38,44.4829,-73.2253,1.9,55,995.3,0,0,5,66,10,359
2026-02-16T21:00:19Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,3.8,44,1012.4,,,,,,
