fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-18T05:00:48Z,70:ee:50:b5:10:18,44.708653,-73.020244,1.2,79,1013.8,,,,,,
2026-02-18T05:00:48Z,70:ee:50:84:7f:00,44.83374,-72.59283,2.6,82,1010.4,,,,,,
2026-02-18T05:00:48Z,70:ee:50:13:6c:30,44.939432,-72.626538,0.7,93,1006.7,,,,,,
2026-02-18T05:00:48Z,70:ee:50:13:84:08,44.974119,-72.651164,0.6,97,1015.3,,,,,,
2026-02-18T05:00:48Z,70:ee:50:71:3b:a2,45.022137,-72.79827,1.3,92,1011.3,0,0,1,144,3,161
2026-02-18T05:00:48Z,70:ee:50:12:5b:38,45.032926,-73.027474,2.2,85,1013.5,,,,,,
2026-02-18T05:00:48Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,1.6,72,1013,,,,,,
2026-02-18T05:00:48Z,70:ee:50:71:52:d4,44.300539,-72.58766,-2.5,95,1014.5,0,0,,,,
2026-02-18T05:00:48Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-2.3,86,1013.3,,,,,,
2026-02-18T05:00:48Z,70:ee:50:71:61:34,44.387109,-72.96381,0.2,93,1014.1,0,0,,,,
2026-02-18T05:00:48Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,0.2,90,1010.3,,,,,,
2026-02-18T05:00:48Z,70:ee:50:64:fb:60,44.44159,-72.98776,-0.4,97,1010.4,0,0,,,,
2026-02-18T05:00:48Z,70:ee:50:20:ff:f2,44.4482039,-72.695229,0.7,95,1009.6,,,,,,
2026-02-18T05:00:48Z,70:ee:50:84:5c:52,44.437529,-72.659034,2.4,83,1011.3,0,0,,,,
2026-02-18T05:00:48Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,-0.8,94,1014.1,,,3,359,5,-1
2026-02-18T05:00:48Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,2.2,76,1013.8,,,,,,
2026-02-18T05:00:48Z,70:ee:50:6b:87:0c,44.502233,-72.969099,3.5,51,1023.4,,,,,,
2026-02-18T05:00:48Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,1,85,1014.1,0,0,,,,
2026-02-18T05:00:48Z,70:ee:50:13:6c:62,44.595425,-72.835776,1.7,94,1009.5,0.101,0,2,199,8,225
2026-02-18T05:00:48Z,70:ee:50:20:d7:16,44.678234,-72.710889,1.4,86,1010.6,0,0,,,,
2026-02-18T05:00:48Z,70:ee:50:65:14:ce,44.699931,-73.565654,1,100,1014.1,0,0,1,359,6,270
2026-02-18T05:00:48Z,70:ee:50:71:41:0e,44.699477,-73.381887,1,91,1014,,,,,,
2026-02-18T05:00:48Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,0.9,97,1011.2,,,,,,
2026-02-18T05:00:48Z,70:ee:50:03:67:38,44.416844,-73.183993,1.1,81,1016.5,,,,,,
2026-02-18T05:00:48Z,70:ee:50:03:9a:38,44.4829,-73.2253,2,87,991.7,0,0,5,359,18,359
2026-02-18T05:00:48Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,0.5,92,1010.4,,,,,,
