fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-21T14:00:44Z,70:ee:50:b5:10:18,44.708653,-73.020244,-6,75,1011.2,,,,,,
2026-02-21T14:00:44Z,70:ee:50:84:7f:00,44.83374,-72.59283,0.1,78,1007.2,,,,,,
2026-02-21T14:00:44Z,70:ee:50:13:6c:30,44.939432,-72.626538,-2.7,87,1003.5,,,,,,
2026-02-21T14:00:44Z,70:ee:50:13:84:08,44.974119,-72.651164,-4.7,87,1013.2,,,,,,
2026-02-21T14:00:44Z,70:ee:50:71:3b:a2,45.022137,-72.79827,-3.3,86,1008.7,0,0,3,70,6,63
2026-02-21T14:00:44Z,70:ee:50:12:5b:38,45.032926,-73.027474,-4.3,77,1011.9,,,,,,
2026-02-21T14:00:44Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,0.1,67,1010.1,,,,,,
2026-02-21T14:00:44Z,70:ee:50:71:52:d4,44.300539,-72.58766,0.6,92,1010.8,0,0,,,,
2026-02-21T14:00:44Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-0.3,86,1009.8,,,,,,
2026-02-21T14:00:44Z,70:ee:50:71:61:34,44.387109,-72.96381,-5,95,1011.4,0,0,,,,
2026-02-21T14:00:44Z,70:ee:50:58:9b:e0,44.3588294619666,-72.7167167248179,-0.5,92,1009.8,,,,,,
2026-02-21T14:00:44Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,-0.6,92,1006,,,,,,
2026-02-21T14:00:44Z,70:ee:50:64:fb:60,44.44159,-72.98776,-4.6,91,1007.6,0,0,,,,
2026-02-21T14:00:44Z,70:ee:50:20:ff:f2,44.4482039,-72.695229,-0.9,98,1006.1,,,,,,
2026-02-21T14:00:44Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,-5.5,92,1012.1,,,3,359,6,359
2026-02-21T14:00:44Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,-0.3,79,1010.5,,,,,,
2026-02-21T14:00:44Z,70:ee:50:6b:87:0c,44.502233,-72.969099,1.6,54,1020.9,,,,,,
2026-02-21T14:00:44Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,-1.5,87,1011,0,0,,,,
2026-02-21T14:00:44Z,70:ee:50:13:6c:62,44.595425,-72.835776,-3.2,91,1005.8,0,0,0,-1,2,90
2026-02-21T14:00:44Z,70:ee:50:20:d7:16,44.678234,-72.710889,-0.5,82,1007.3,0,0,,,,
2026-02-21T14:00:44Z,70:ee:50:65:14:ce,44.699931,-73.565654,-6.8,97,1012.6,0.101,0.101,1,45,4,42
2026-02-21T14:00:44Z,70:ee:50:71:41:0e,44.699477,-73.381887,-6.8,89,1013,,,,,,
2026-02-21T14:00:44Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,-7.1,94,1008.9,,,,,,
2026-02-21T14:00:44Z,70:ee:50:03:67:38,44.416844,-73.183993,-6.3,83,1013.9,,,,,,
2026-02-21T14:00:44Z,70:ee:50:03:9a:38,44.4829,-73.2253,-0.9,88,988.8,0,0,4,45,10,118
2026-02-21T14:00:44Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,-4.9,86,1008.5,,,,,,
