fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-17T01:00:15Z,70:ee:50:b5:10:18,44.708653,-73.020244,0.2,55,1016.8,,,,,,
2026-02-17T01:00:15Z,70:ee:50:84:7f:00,44.83374,-72.59283,1.2,50,1014.1,,,,,,
2026-02-17T01:00:15Z,70:ee:50:13:6c:30,44.939432,-72.626538,-1.2,67,1010.1,,,,,,
2026-02-17T01:00:15Z,70:ee:50:13:84:08,44.974119,-72.651164,-0.3,65,1018.4,,,,,,
2026-02-17T01:00:15Z,70:ee:50:71:3b:a2,45.022137,-72.79827,-0.2,65,1014.2,0,0,1,90,3,60
2026-02-17T01:00:15Z,70:ee:50:12:5b:38,45.032926,-73.027474,2,61,1016.2,,,,,,
2026-02-17T01:00:15Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,1.3,64,1015.4,,,,,,
2026-02-17T01:00:15Z,70:ee:50:71:52:d4,44.300539,-72.58766,-4.9,81,1019.3,0,0,,,,
2026-02-17T01:00:15Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-4,75,1018.2,,,,,,
2026-02-17T01:00:15Z,70:ee:50:71:61:34,44.387109,-72.96381,0,63,1017.6,0,0,,,,
2026-02-17T01:00:15Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,-2.1,70,1014,,,,,,
2026-02-17T01:00:15Z,70:ee:50:64:fb:60,44.44159,-72.98776,0.5,64,1013.5,0,0.101,,,,
2026-02-17T01:00:15Z,70:ee:50:84:5c:52,44.437529,-72.659034,-1.9,67,1015.2,0,0,,,,
2026-02-17T01:00:15Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,-0.1,60,1017.4,,,4,359,5,359
2026-02-17T01:00:15Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,-0.1,48,1018.4,,,,,,
2026-02-17T01:00:15Z,70:ee:50:6b:87:0c,44.502233,-72.969099,6.4,43,1026.6,,,,,,
2026-02-17T01:00:15Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,-4.6,74,1018.9,0,0,,,,
2026-02-17T01:00:15Z,70:ee:50:13:6c:62,44.595425,-72.835776,-0.8,71,1012.7,0,1.717,1,128,2,113
2026-02-17T01:00:15Z,70:ee:50:20:d7:16,44.678234,-72.710889,-1,64,1014.8,0,0,,,,
2026-02-17T01:00:15Z,70:ee:50:65:14:ce,44.699931,-73.565654,-0.4,68,1016.6,0,1.111,1,54,3,62
2026-02-17T01:00:15Z,70:ee:50:71:41:0e,44.699477,-73.381887,0.1,68,1016.8,,,,,,
2026-02-17T01:00:15Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,0.8,56,1014.1,,,,,,
2026-02-17T01:00:15Z,70:ee:50:03:67:38,44.416844,-73.183993,0.7,53,1019.4,,,,,,
2026-02-17T01:00:15Z,70:ee:50:03:9a:38,44.4829,-73.2253,-0.5,64,995.7,0,0,5,65,15,128
2026-02-17T01:00:15Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,1,54,1013.2,,,,,,
