fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-20T22:40:56Z,70:ee:50:b5:10:18,44.708653,-73.020244,0.8,68,1003.2,,,,,,
2026-02-20T22:40:56Z,70:ee:50:84:7f:00,44.83374,-72.59283,1.8,49,1000.6,,,,,,
2026-02-20T22:40:56Z,70:ee:50:13:6c:30,44.939432,-72.626538,0.6,56,997.1,,,,,,
2026-02-20T22:40:56Z,70:ee:50:13:84:08,44.974119,-72.651164,0,66,1005.5,,,,,,
2026-02-20T22:40:56Z,70:ee:50:71:3b:a2,45.022137,-72.79827,1.4,57,1001.1,0,0,3,67,7,54
2026-02-20T22:40:56Z,70:ee:50:12:5b:38,45.032926,-73.027474,0.8,73,1003.2,,,,,,
2026-02-20T22:40:56Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,1.2,65,1002.5,,,,,,
2026-02-20T22:40:56Z,70:ee:50:71:52:d4,44.300539,-72.58766,-0.7,85,1005.1,0,0.202,,,,
2026-02-20T22:40:56Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-0.7,79,1004,,,,,,
2026-02-20T22:40:56Z,70:ee:50:71:61:34,44.387109,-72.96381,-0.7,91,1002.7,0,0.404,,,,
2026-02-20T22:40:56Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,-0.7,85,1000.4,,,,,,
2026-02-20T22:40:56Z,70:ee:50:64:fb:60,44.44159,-72.98776,-0.2,86,998.8,0,0,,,,
2026-02-20T22:40:56Z,70:ee:50:20:ff:f2,44.4482039,-72.695229,-0.6,90,1000,,,,,,
2026-02-20T22:40:56Z,70:ee:50:84:5c:52,44.437529,-72.659034,-0.4,78,1001.5,0,0,,,,
2026-02-20T22:40:56Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,0.5,84,1003.1,,,2,41,7,198
2026-02-20T22:40:56Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,0.1,70,1004.5,,,,,,
2026-02-20T22:40:56Z,70:ee:50:6b:87:0c,44.502233,-72.969099,5.2,48,1011.8,,,,,,
2026-02-20T22:40:56Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,-0.2,76,1005,0,0,,,,
2026-02-20T22:40:56Z,70:ee:50:13:6c:62,44.595425,-72.835776,-0.2,81,998.1,0,0.202,5,149,14,139
2026-02-20T22:40:56Z,70:ee:50:20:d7:16,44.678234,-72.710889,-0.3,75,1000.8,0,0,,,,
2026-02-20T22:40:56Z,70:ee:50:65:14:ce,44.699931,-73.565654,-2.1,98,1003.6,0,0,1,90,3,71
2026-02-20T22:40:56Z,70:ee:50:71:41:0e,44.699477,-73.381887,-2.5,84,1003.6,,,,,,
2026-02-20T22:40:56Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,0.3,87,999.9,,,,,,
2026-02-20T22:40:56Z,70:ee:50:03:67:38,44.416844,-73.183993,0.9,77,1004.9,,,,,,
2026-02-20T22:40:56Z,70:ee:50:03:9a:38,44.4829,-73.2253,0.4,72,982,0,0,4,70,11,48
2026-02-20T22:40:56Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,0.1,87,999.2,,,,,,
