fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-20T01:40:11Z,70:ee:50:b5:10:18,44.708653,-73.020244,-2.8,59,1015.5,,,,,,
2026-02-20T01:40:11Z,70:ee:50:84:7f:00,44.83374,-72.59283,-0.7,52,1012.3,,,,,,
2026-02-20T01:40:11Z,70:ee:50:13:6c:30,44.939432,-72.626538,-4.3,70,1009.7,,,,,,
2026-02-20T01:40:11Z,70:ee:50:13:84:08,44.974119,-72.651164,-5.4,78,1017.4,,,,,,
2026-02-20T01:40:11Z,70:ee:50:71:3b:a2,45.022137,-72.79827,-2.3,65,1012.9,0,0,3,73,6,50
2026-02-20T01:40:11Z,70:ee:50:12:5b:38,45.032926,-73.027474,-3.6,68,1015.3,,,,,,
2026-02-20T01:40:11Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,0.4,62,1014.3,,,,,,
2026-02-20T01:40:11Z,70:ee:50:71:52:d4,44.300539,-72.58766,-6,79,1016.9,0,1.616,,,,
2026-02-20T01:40:11Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-4.6,71,1015.8,,,,,,
2026-02-20T01:40:11Z,70:ee:50:71:61:34,44.387109,-72.96381,-2.4,67,1015.9,0,0.101,,,,
2026-02-20T01:40:11Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,-4,75,1012,,,,,,
2026-02-20T01:40:11Z,70:ee:50:64:fb:60,44.44159,-72.98776,-3.6,76,1011.9,0,0.101,,,,
2026-02-20T01:40:11Z,70:ee:50:20:ff:f2,44.4482039,-72.695229,-4.3,79,1011.8,,,,,,
2026-02-20T01:40:11Z,70:ee:50:84:5c:52,44.437529,-72.659034,-1.7,60,1013.6,0,0,,,,
2026-02-20T01:40:11Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,-6.5,82,1015.8,,,3,359,5,359
2026-02-20T01:40:11Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,-1.5,56,1016.2,,,,,,
2026-02-20T01:40:11Z,70:ee:50:6b:87:0c,44.502233,-72.969099,4.6,44,1024.9,,,,,,
2026-02-20T01:40:11Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,-7,75,1016.9,0,0,,,,
2026-02-20T01:40:11Z,70:ee:50:13:6c:62,44.595425,-72.835776,-1.8,66,1011.1,0,0.7070000000000001,1,-1,2,163
2026-02-20T01:40:11Z,70:ee:50:20:d7:16,44.678234,-72.710889,-3.5,66,1013,0,0,,,,
2026-02-20T01:40:11Z,70:ee:50:65:14:ce,44.699931,-73.565654,-6.8,89,1016,0,0,1,45,4,48
2026-02-20T01:40:11Z,70:ee:50:71:41:0e,44.699477,-73.381887,-4.9,73,1016.1,,,,,,
2026-02-20T01:40:11Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,-1.7,73,1013,,,,,,
2026-02-20T01:40:11Z,70:ee:50:03:67:38,44.416844,-73.183993,-2.9,64,1018.2,,,,,,
2026-02-20T01:40:11Z,70:ee:50:03:9a:38,44.4829,-73.2253,-4.7,74,994,0,0,4,18,9,33
2026-02-20T01:40:11Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,-4.1,72,1012.1,,,,,,
