fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-20T00:00:50Z,70:ee:50:b5:10:18,44.708653,-73.020244,-0.8,56,1016,,,,,,
2026-02-20T00:00:50Z,70:ee:50:84:7f:00,44.83374,-72.59283,2.9,44,1013,,,,,,
2026-02-20T00:00:50Z,70:ee:50:13:6c:30,44.939432,-72.626538,-2.8,68,1009.6,,,,,,
2026-02-20T00:00:50Z,70:ee:50:13:84:08,44.974119,-72.651164,-2.8,75,1017.9,,,,,,
2026-02-20T00:00:50Z,70:ee:50:71:3b:a2,45.022137,-72.79827,-1.9,67,1013.8,0,0,3,67,7,52
2026-02-20T00:00:50Z,70:ee:50:12:5b:38,45.032926,-73.027474,-2.5,66,1015.8,,,,,,
2026-02-20T00:00:50Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,1.2,62,1015.3,,,,,,
2026-02-20T00:00:50Z,70:ee:50:71:52:d4,44.300539,-72.58766,-4.5,78,1016.7,0,1.616,,,,
2026-02-20T00:00:50Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-2.9,66,1015.9,,,,,,
2026-02-20T00:00:50Z,70:ee:50:71:61:34,44.387109,-72.96381,-0.8,62,1016,0,0.101,,,,
2026-02-20T00:00:50Z,70:ee:50:58:9b:e0,44.3588294619666,-72.7167167248179,-3.5,70,1015.5,,,,,,
2026-02-20T00:00:50Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,-2.6,75,1011.8,,,,,,
2026-02-20T00:00:50Z,70:ee:50:64:fb:60,44.44159,-72.98776,-2.1,71,1012.2,0,0.101,,,,
2026-02-20T00:00:50Z,70:ee:50:20:ff:f2,44.4482039,-72.695229,-2,74,1012,,,,,,
2026-02-20T00:00:50Z,70:ee:50:84:5c:52,44.437529,-72.659034,-0.4,57,1013.7,0,0,,,,
2026-02-20T00:00:50Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,-4.8,75,1015.9,,,4,359,6,359
2026-02-20T00:00:50Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,0,51,1016.6,,,,,,
2026-02-20T00:00:50Z,70:ee:50:6b:87:0c,44.502233,-72.969099,7.8,42,1025,,,,,,
2026-02-20T00:00:50Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,-4.6,70,1017.2,0,0,,,,
2026-02-20T00:00:50Z,70:ee:50:13:6c:62,44.595425,-72.835776,-0.5,63,1011.6,0,0.7070000000000001,1,-1,2,-1
2026-02-20T00:00:50Z,70:ee:50:20:d7:16,44.678234,-72.710889,-2.3,67,1013.4,0,0,,,,
2026-02-20T00:00:50Z,70:ee:50:65:14:ce,44.699931,-73.565654,-4.8,82,1016.3,0,0,1,359,3,359
2026-02-20T00:00:50Z,70:ee:50:71:41:0e,44.699477,-73.381887,-3.2,70,1016.3,,,,,,
2026-02-20T00:00:50Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,-0.5,71,1013,,,,,,
2026-02-20T00:00:50Z,70:ee:50:03:67:38,44.416844,-73.183993,-1,61,1018.2,,,,,,
2026-02-20T00:00:50Z,70:ee:50:03:9a:38,44.4829,-73.2253,-2.5,69,994.1,0,0,4,20,12,359
2026-02-20T00:00:50Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,-2.3,66,1012.3,,,,,,
